,tweet,clean_tweets,only_english_words,company,brand,emotion,emotion_textblob,subjectivity_tweet,subjectivity_clean,subjectivity_english,polarity_tweet,polarity_clean,polarity_english,target
would you please return it to me   sxsw  link ",mention hi if you accidentally took my from the set would you please return it to me link,iPad,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
6016,RT  mention Hipster or hobo  Only way to tell is the iPhone   sxsw,rt  mention hipster or hobo  only way to tell is the iphone   sxsw,mention or hobo only way to tell is the,iPhone,Apple,No emotion toward brand or product,No emotion toward brand or product,1.0,1.0,1.0,0.0,0.0,0.0,2
6017,RT  mention Hipsters w  oversized earphones pluged into the new IPAD make me happy that Texas has such loose gun laws  SXSW,rt  mention hipsters w  oversized earphones pluged into the new ipad make me happy that texas has such loose gun laws  sxsw,mention w oversized into the new make me happy that such loose gun,iPad,Apple,Negative emotion,Positive emotion,0.5559440559440559,0.5559440559440559,0.5559440559440559,0.21486013986013985,0.21486013986013985,0.21486013986013985,0
6018,RT  mention Hiring marketers  designers  creatives  social media pros    Come see  Aquent booth 1415  SXSW trade show  You might win iPad 2,rt  mention hiring marketers  designers  creatives  social media pros    come see  aquent booth    sxsw trade show  you might win ipad  ,mention social media come see booth trade show you might win,iPad,Apple,No emotion toward brand or product,Positive emotion,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.4166666666666667,0.4166666666666667,0.4166666666666667,2
6019,RT  mention Historical photo mashup with Google maps at  link   SXSW,rt  mention historical photo mashup with google maps at  link   sxsw,mention historical photo with at link,Google,Google,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
6020,RT  mention Hitlantis for the iPad  Cool song explorer app  Hitlantis com   sxsw  musicviz,rt  mention hitlantis for the ipad  cool song explorer app  hitlantis com   sxsw  musicviz,mention for the cool song explorer,iPad,Apple,Positive emotion,Positive emotion,0.65,0.65,0.65,0.35,0.35,0.35,1
6021,RT  mention Hm  Do we need another 1  RT  mention Google to Launch Major New Social Network Called Circles  Possibly Today  link   sxsw,rt  mention hm  do we need another    rt  mention google to launch major new social network called circles  possibly today  link   sxsw,mention do we need another mention to launch major new social network possibly today link,Google,Google,Negative emotion,Positive emotion,0.5053030303030304,0.5053030303030304,0.5053030303030304,0.05804924242424242,0.05804924242424242,0.05804924242424242,0
6022,RT  mention Hmm    the sxsw com interactive live stream isn't ipad mobile compatible  Maybe next year   sxsw,rt  mention hmm    the sxsw com interactive live stream isn t ipad mobile compatible  maybe next year   sxsw,mention the interactive live stream t mobile compatible maybe next year,iPad,Apple,Negative emotion,Positive emotion,0.25,0.25,0.25,0.06818181818181818,0.06818181818181818,0.06818181818181818,0
6023,RT  mention Hmm    only 9   SXSW right brain  mwrc11 left brain      RT  mention  mention at  SXSW 9 out of 10 attendees have Mac or iPad,rt  mention hmm    only     sxsw right brain    left brain      rt  mention  mention at  sxsw   out of   attendees have mac or ipad,mention only right brain left brain mention mention at out of have mac or,iPad,Apple,No emotion toward brand or product,Positive emotion,0.5119047619047619,0.5119047619047619,0.5119047619047619,0.09523809523809523,0.09523809523809523,0.09523809523809523,2
6024,RT  mention Hmmmm      RT  mention Google to Launch Major New Social Network   quot Circles quot   possibly Today  link   sxsw,rt  mention hmmmm      rt  mention google to launch major new social network   quot circles quot   possibly today  link   sxsw,mention mention to launch major new social network quot quot possibly today link,Google,Google,No emotion toward brand or product,Positive emotion,0.5053030303030304,0.5053030303030304,0.5053030303030304,0.05804924242424242,0.05804924242424242,0.05804924242424242,2
6025,RT  mention HOBO WITH A SHOTGUN iPhone game  link   sxsw,rt  mention hobo with a shotgun iphone game  link   sxsw,mention hobo with a shotgun game link,iPhone,Apple,No emotion toward brand or product,Negative Emotion,0.4,0.4,0.4,-0.4,-0.4,-0.4,2
6026,RT  mention Holla  RT  mention At google party  Best ever  Get your butt over here   sxsw,rt  mention holla  rt  mention at google party  best ever  get your butt over here   sxsw,mention holla mention at party best ever get your butt over here,Google,Google,Positive emotion,Positive emotion,0.3,0.3,0.3,1.0,1.0,1.0,1
6027,RT  mention holy smokes  ipad2 replacing my flip cam as default video capture device  beautiful  elegant  apple   sxsw,rt  mention holy smokes    replacing my flip cam as default video capture device  beautiful  elegant  apple   sxsw,mention holy my flip cam as default video capture device beautiful elegant apple,Apple,Apple,Positive emotion,Positive emotion,1.0,1.0,1.0,0.675,0.675,0.675,1
6028,RT  mention Homeless guy in front of Apple pop up store here at  sxsw is holding a sign that says   quot Need money for iPad 2 quot ,rt  mention homeless guy in front of apple pop up store here at  sxsw is holding a sign that says   quot need money for ipad   quot ,mention homeless guy in front of apple pop up store here at is holding a sign that quot need money for quot,Apple,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
6029,RT  mention Hoot New Blog post HootSuite Mobile for  SXSW~Updates for iPhone BlackBerry Android  link ,rt  mention hoot new blog post hootsuite mobile for  sxsw updates for iphone blackberry android  link ,mention hoot new post mobile for for blackberry android link,Iphone & Android,Other,No emotion toward brand or product,Positive emotion,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.13636363636363635,0.13636363636363635,0.13636363636363635,2
6030,RT  mention Hoot  New Blog post  HootSuite Mobile for  SXSW ~ Updates for iPhone  BlackBerry  amp  Android  link ,rt  mention hoot  new blog post  hootsuite mobile for  sxsw   updates for iphone  blackberry  amp  android  link ,mention hoot new post mobile for for blackberry android link,Iphone & Android,Other,No emotion toward brand or product,Positive emotion,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.13636363636363635,0.13636363636363635,0.13636363636363635,2
6031,RT  mention HootSuite Mobile for  SXSW ~ Updates for iPhone  BlackBerry  amp  Android  link  via  mention,rt  mention hootsuite mobile for  sxsw   updates for iphone  blackberry  amp  android  link  via  mention,mention mobile for for blackberry android link via mention,Iphone & Android,Other,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
6032,RT  mention Hope they leave it up after  SXSW RT  mention Apple Opening Pop Up Store In Austin For SXSW  link  by  mention,rt  mention hope they leave it up after  sxsw rt  mention apple opening pop up store in austin for sxsw  link  by  mention,mention hope they leave it up after mention apple opening pop up store in for link by mention,Apple,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
6033,RT  mention Horror stories from women in tech   link   sxsw  9to5,rt  mention horror stories from women in tech   link   sxsw   ,mention horror from in tech link,,Other,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
6034,RT  mention Hot Pot from Google for mobile maps is a 'very' interesting new app   sxsw  sxswi,rt  mention hot pot from google for mobile maps is a  very  interesting new app   sxsw  sxswi,mention hot pot from for mobile is a very interesting new,Google,Google,Positive emotion,Positive emotion,0.6515151515151515,0.6515151515151515,0.6515151515151515,0.34545454545454546,0.34545454545454546,0.34545454545454546,1
6035,RT  mention Hotpot  google  marissameyer what is next  Clevelandsteamer   sxsw,rt  mention hotpot  google  marissameyer what is next  clevelandsteamer   sxsw,mention what is next,Google,Google,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
6036,RT  mention How Cool is this   Apple opening a temporary store for the  iPad2 launch and  SXSW  link   sxswh,rt  mention how cool is this   apple opening a temporary store for the    launch and  sxsw  link   sxswh,mention how cool is this apple opening a temporary store for the launch and link,Apple,Apple,Positive emotion,Positive emotion,0.65,0.65,0.65,0.35,0.35,0.35,1
6037,RT  mention How could Murphy USA better serve you inside Google Maps on your phone   Google is announcing great features in v5  SXSW,rt  mention how could murphy usa better serve you inside google maps on your phone   google is announcing great features in    sxsw,mention how could murphy better serve you inside on your phone is great in,Google,Google,Positive emotion,Positive emotion,0.625,0.625,0.625,0.65,0.65,0.65,1
6038,RT  mention How many of you are in Austin  Follow  mention to find out what our Googlers are up to at  sxsw  link ,rt  mention how many of you are in austin  follow  mention to find out what our googlers are up to at  sxsw  link ,mention how many of you are in follow mention to find out what our are up to at link,,Other,No emotion toward brand or product,Positive emotion,0.5,0.5,0.5,0.5,0.5,0.5,2
6039,RT  mention How the hell am I supposed to get the new IPad when I am stumbling around Austin during  SXSW  notwinning,rt  mention how the hell am i supposed to get the new ipad when i am stumbling around austin during  sxsw  notwinning,mention how the hell am i supposed to get the new when i am stumbling around during,,Other,No emotion toward brand or product,Positive emotion,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.13636363636363635,0.13636363636363635,0.13636363636363635,2
6040,RT  mention How to design for baby boomers  DON'T  John McRee on  iPad design  sxsw  yourmom,rt  mention how to design for baby boomers  don t  john mcree on  ipad design  sxsw  yourmom,mention how to design for baby don t on design,iPad,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
6041,RT  mention How to improve website rankings  Advice from Google  amp  Bing at  SXSW  link ,rt  mention how to improve website rankings  advice from google  amp  bing at  sxsw  link ,mention how to improve advice from bing at link,Google,Google,Positive emotion,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,1
6042,RT  mention How to improve website rankings  Advice from Google  amp  Bing at  SXSW  link  via  mention,rt  mention how to improve website rankings  advice from google  amp  bing at  sxsw  link  via  mention,mention how to improve advice from bing at link via mention,Google,Google,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
